49,"¿Cómo se denomina el conjunto de órganos que trabajan juntos para realizar funciones digestivas en el cuerpo?","A) Sistema digestivo","B) Sistema endocrino","C) Sistema nervioso","D) Sistema muscular","E) Sistema esquelético","A","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
50,"¿Qué plano se utiliza para visualizar y describir las estructuras abdominales en un examen médico?","A) Sagital","B) Transversal","C) Coronal","D) Medial","E) Horizontal","C","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
51,"¿Qué tipo de tejido es responsable de enviar señales eléctricas en el cuerpo?","A) Epitelial","B) Conectivo","C) Muscular","D) Nervioso","E) Óseo","D","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
52,"¿Cuál es el término utilizado para describir una parte del cuerpo que está más cerca de la cabeza en comparación con otra?","A) Superior","B) Inferior","C) Proximal","D) Distal","E) Medial","A","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
53,"¿Qué plano anatómico divide el cuerpo humano en partes frontal (ventral) y trasera (dorsal)?","A) Sagital","B) Coronal","C) Transversal","D) Medial","E) Frontal","B","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
54,"¿Cuál es el término anatómico que describe la parte del cuerpo que está más cerca de la línea media?","A) Proximal","B) Distal","C) Medial","D) Lateral","E) Central","C","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
55,"¿Qué término describe la posición relativa de un órgano o estructura que está más alejada del tronco del cuerpo o del punto de origen?","A) Proximal","B) Distal","C) Anterior","D) Posterior","E) Medial","B","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
56,"¿Qué función tiene el ADN en el proceso de división celular?","A) Proporcionar la energía necesaria","B) Actuar como catalizador","C) Asegurar la correcta replicación genética","D) Producir enzimas digestivas","E) Transportar nutrientes","C","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
57,"¿Cuál estructura anatómica es esencial para el movimiento del cuerpo humano?","A) Piel","B) Huesos","C) Músculos","D) Nervios","E) Órganos internos","C","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
58,"¿Qué plano se utiliza para dividir el cuerpo en mitades superior e inferior en un examen de ultrasonido abdominal?","A) Sagital","B) Transversal","C) Coronal","D) Medial","E) Horizontal","B","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
59,"¿Qué estructura del cuerpo humano es responsable de la coordinación de funciones y respuestas a estímulos externos?","A) Corazón","B) Hígado","C) Cerebro","D) Riñón","E) Pulmón","C","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
60,"¿Qué plano anatómico divide el cuerpo en secciones derecha e izquierda que no son necesariamente iguales?","A) Sagital","B) Coronal","C) Transversal","D) Medial","E) Parassagital","E","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
61,"¿Qué tipo de tejido forma la cubierta externa del cuerpo y algunas cavidades internas?","A) Muscular","B) Conectivo","C) Nervioso","D) Epitelial","E) Óseo","D","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
62,"¿Cuál es el término para describir la parte del cuerpo que está más cerca de los pies en comparación con otra?","A) Superior","B) Inferior","C) Proximal","D) Distal","E) Medial","B","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
63,"¿Qué plano anatómico divide el cuerpo en partes izquierda y derecha no simétricas?","A) Sagital medio","B) Transversal","C) Coronal","D) Sagital paramediano","E) Frontal","D","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
64,"¿Cuál término anatómico describe una estructura que está más cerca de la superficie del cuerpo?","A) Profundo","B) Superficial","C) Medial","D) Proximal","E) Distal","B","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
65,"¿Qué término se usa para describir la posición relativa de dos estructuras cuando una está detrás de la otra?","A) Anterior","B) Posterior","C) Proximal","D) Distal","E) Medial","B","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
66,"¿Cuál es la función primaria del sistema nervioso?","A) Descomponer nutrientes","B) Regular la temperatura corporal","C) Transmitir y procesar información","D) Producción de hormonas","E) Transporte de oxígeno","C","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
67,"¿Cuál estructura permite la contracción y relajación para el movimiento del cuerpo?","A) Huesos","B) Articulaciones","C) Músculos","D) Tendones","E) Ligamentos","C","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
68,"¿Qué plano anatómico es utilizado comúnmente para describir las secciones de un cerebro en una imagen de resonancia magnética?","A) Sagital","B) Transversal","C) Coronal","D) Medial","E) Apical","A","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
69,"¿Cuál órgano es responsable de procesar la información sensorial y dirigir respuestas corporales?","A) Corazón","B) Hígado","C) Cerebro","D) Páncreas","E) Estómago","C","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
70,"¿Qué plano divide el cuerpo humano en una sección superior y otra inferior en una tomografía computarizada del abdomen?","A) Sagital","B) Transversal","C) Coronal","D) Medial","E) Axial","B","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
71,"¿Cuál es la principal función de los tejidos conectivos en el cuerpo humano?","A) Conducir impulsos eléctricos","B) Contraerse y provocar movimiento","C) Soporte, protección y unión de otros tejidos","D) Cubrir y proteger superficies externas","E) Absorber nutrientes","C","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
72,"¿Cuál término se utiliza para una estructura que está más cerca del centro del cuerpo o de la línea media?","A) Lateral","B) Medial","C) Proximal","D) Distal","E) Central","B","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
73,"¿Qué estructura celular contiene los cromosomas y regula las actividades genéticas de la célula?","A) Citoplasma","B) Mitocondria","C) Núcleo","D) Ribosoma","E) Membrana celular","C","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
74,"¿Cómo se llama el plano que divide el cuerpo en una parte superior y otra inferior a nivel de la cintura?","A) Sagital","B) Transversal","C) Coronal","D) Horizontal","E) Frontal","D","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
75,"¿Qué tipo de tejido es responsable de transmitir impulsos eléctricos a través del cuerpo?","A) Epitelial","B) Conectivo","C) Muscular","D) Nervioso","E) Óseo","D","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
76,"¿Qué término describe una estructura que está en una posición más alta o más cercana a la cabeza que otra estructura en el cuerpo?","A) Inferior","B) Superior","C) Proximal","D) Distal","E) Lateral","B","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
77,"¿Cuál estructura celular es el sitio principal para la síntesis de proteínas?","A) Núcleo","B) Mitocondria","C) Ribosoma","D) Lisosoma","E) Membrana plasmática","C","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
78,"¿Qué término se utiliza para describir la parte del cuerpo opuesta a proximal, es decir, más alejada del tronco del cuerpo o del punto de origen?","A) Anterior","B) Posterior","C) Distal","D) Medial","E) Lateral","C","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
79,"¿Qué estructura ósea actúa principalmente como un soporte para proteger los órganos internos?","A) Músculos","B) Ligamentos","C) Tendones","D) Huesos","E) Cartílago","D","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
80,"¿En qué plano anatómico se realizaría un corte para observar la diferenciación entre los lóbulos del cerebro?","A) Sagital","B) Transversal","C) Coronal","D) Medial","E) Laminar","A","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
81,"¿Cuál es el principal tipo de tejido que compone el corazón?","A) Conectivo","B) Epitelial","C) Muscular","D) Nervioso","E) Óseo","C","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
82,"¿Cuál estructura es responsable de la circulación de la sangre en el cuerpo humano?","A) Pulmones","B) Hígado","C) Corazón","D) Riñones","E) Páncreas","C","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
83,"¿Qué plano anatómico divide el cuerpo en una parte frontal y otra trasera?","A) Sagital","B) Transversal","C) Coronal","D) Horizontal","E) Apical","C","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
84,"¿Qué término describe la parte del cuerpo que está más cercana al centro de gravedad del cuerpo?","A) Inferior","B) Superior","C) Proximal","D) Distal","E) Central","E","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
85,"¿Cuál de las siguientes estructuras es parte del sistema nervioso central?","A) Nervio ciático","B) Cerebro","C) Nervio radial","D) Médula suprarrenal","E) Plexo braquial","B","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
86,"¿Cuál es la función principal del sistema esquelético?","A) Producir hormonas","B) Regular la temperatura","C) Proteger órganos internos y soporte para el cuerpo","D) Digestión de alimentos","E) Transporte de gases en la sangre","C","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
87,"¿Qué término anatómico se utiliza para describir una estructura que está hacia el frente del cuerpo?","A) Posterior","B) Medial","C) Lateral","D) Anterior","E) Inferior","D","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
88,"¿Qué plano divide el cuerpo en una mitad superior y otra inferior justo por debajo del ombligo?","A) Sagital","B) Transversal","C) Coronal","D) Medial","E) Horizontal","B","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
89,"¿Cuál de las siguientes estructuras es considerada un órgano sensorial?","A) Piel","B) Corazón","C) Hígado","D) Riñón","E) Estómago","A","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
90,"¿Qué plano anatómico sería utilizado para dividir el cuerpo en secciones iguales de derecha e izquierda?","A) Sagital medio","B) Transversal","C) Coronal","D) Medial","E) Horizontal","A","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
91,"¿Cuál es la función principal de los pulmones en el cuerpo humano?","A) Digestión","B) Síntesis de proteínas","C) Transporte de nutrientes","D) Intercambio gaseoso","E) Producción de hormonas","D","Básico","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
